1387756800000.0,1091.52
1387843200000.0,1089.54
1387929600000.0,1089.54
1388016000000.0,1089.4
1388102400000.0,1107.24
1388361600000.0,1114.14
1388448000000.0,1116.18
1388534400000.0,1116.18
1388620800000.0,1101.28
1388707200000.0,1102.29
1388966400000.0,1094.9
1389052800000.0,1094.43
1389139200000.0,1096.37
1389225600000.0,1100.56
1389312000000.0,1112.39
1389571200000.0,1123.07
1389657600000.0,1126.1
1389744000000.0,1127.92
1389830400000.0,1123.02
1389916800000.0,1124.35
1390176000000.0,1118.55
1390262400000.0,1125.55
1390348800000.0,1123.88
1390435200000.0,1118.87
1390521600000.0,1095.35
1390780800000.0,1083.81
1390867200000.0,1087.32
1390953600000.0,1067.04
1391040000000.0,1058.86
1391126400000.0,1042.85
1391385600000.0,1045.39
1391472000000.0,1042.87
1391558400000.0,1047.55
1391644800000.0,1063.14
1391731200000.0,1085.19
1391990400000.0,1092.01
1392076800000.0,1101.49
1392163200000.0,1096.44
1392249600000.0,1090.47
1392336000000.0,1097.43
1392595200000.0,1102.58
1392681600000.0,1102.62
1392768000000.0,1108.79
1392854400000.0,1102.79
1392940800000.0,1113.9
1393200000000.0,1126.96
1393286400000.0,1113.3
1393372800000.0,1109.62
1393459200000.0,1115.08
1393545600000.0,1133.5
1393804800000.0,1122.04
1393891200000.0,1136.19
1393977600000.0,1134.16
1394064000000.0,1136.26
1394150400000.0,1133.32
1394406000000.0,1126.56
1394492400000.0,1133.85
1394578800000.0,1116.48
1394665200000.0,1112.21
1394751600000.0,1100.44
1395010800000.0,1111.0
1395097200000.0,1110.9
1395183600000.0,1106.57
1395270000000.0,1096.96
1395356400000.0,1108.49
1395615600000.0,1106.82
1395702000000.0,1115.37
1395788400000.0,1125.96
1395874800000.0,1128.28
1395961200000.0,1130.07
1396220400000.0,1136.6
1396306800000.0,1134.36
1396393200000.0,1134.9
1396479600000.0,1126.98
1396566000000.0,1133.55
1396825200000.0,1115.49
1396911600000.0,1109.59
1396998000000.0,1127.77
1397084400000.0,1132.46
1397170800000.0,1099.78
1397430000000.0,1097.74
1397516400000.0,1103.16
1397602800000.0,1107.51
1397689200000.0,1107.2
1397775600000.0,1105.82
1398034800000.0,1104.09
1398121200000.0,1126.57
1398207600000.0,1121.62
1398294000000.0,1127.07
1398380400000.0,1130.27
1398639600000.0,1131.25
1398726000000.0,1150.83
1398812400000.0,1161.59
1398898800000.0,1165.18
1398985200000.0,1173.88
1399244400000.0,1168.66
1399330800000.0,1174.87
1399417200000.0,1180.07
1399503600000.0,1194.81
1399590000000.0,1186.95
1399849200000.0,1197.88
1399935600000.0,1196.35
1400022000000.0,1201.72
1400108400000.0,1176.58
1400194800000.0,1174.88
1400454000000.0,1177.99
1400540400000.0,1169.15
1400626800000.0,1174.22
1400713200000.0,1184.31
1400799600000.0,1187.32
1401058800000.0,1186.43
1401145200000.0,1189.66
1401231600000.0,1193.13
1401318000000.0,1197.46
1401404400000.0,1191.32
1401663600000.0,1198.7
1401750000000.0,1200.44
1401836400000.0,1195.17
1401922800000.0,1208.88
1402009200000.0,1227.16
1402268400000.0,1224.15
1402354800000.0,1222.95
1402441200000.0,1211.03
1402527600000.0,1220.76
1402614000000.0,1221.97
1402873200000.0,1220.95
1402959600000.0,1206.84
1403046000000.0,1217.91
1403132400000.0,1210.65
1403218800000.0,1207.51
1403478000000.0,1214.59
1403564400000.0,1206.11
1403650800000.0,1183.29
1403737200000.0,1177.4
1403823600000.0,1184.18
1404082800000.0,1186.8
1404169200000.0,1189.36
1404255600000.0,1190.73
1404342000000.0,1196.8
1404428400000.0,1195.83
1404687600000.0,1200.6
1404774000000.0,1177.66
1404860400000.0,1184.47
1404946800000.0,1156.71
1405033200000.0,1157.88
1405292400000.0,1173.87
1405378800000.0,1169.53
1405465200000.0,1184.36
1405551600000.0,1179.01
1405638000000.0,1166.85
1405897200000.0,1171.24
1405983600000.0,1184.36
1406070000000.0,1189.03
1406156400000.0,1180.68
1406242800000.0,1172.03
1406502000000.0,1159.66
1406588400000.0,1161.4
1406674800000.0,1151.37
1406761200000.0,1136.71
1406847600000.0,1130.37
1407106800000.0,1132.65
1407193200000.0,1132.53
1407279600000.0,1120.12
1407366000000.0,1109.82
1407452400000.0,1104.37
1407711600000.0,1137.84
1407798000000.0,1124.26
1407884400000.0,1128.58
1407970800000.0,1132.52
1408057200000.0,1139.75
1408316400000.0,1142.9
1408402800000.0,1146.26
1408489200000.0,1148.32
