1387756800000.0,23.74
1387843200000.0,23.13
1388016000000.0,23.15
1388102400000.0,22.67
1388361600000.0,23.44
1388448000000.0,23.39
1388620800000.0,26.19
1388707200000.0,25.2
1388966400000.0,25.9
1389052800000.0,24.48
1389139200000.0,24.61
1389225600000.0,25.67
1389312000000.0,24.64
1389571200000.0,24.3
1389657600000.0,24.14
1389744000000.0,23.78
1389830400000.0,23.94
1389916800000.0,23.0
1390262400000.0,24.81
1390348800000.0,23.86
1390435200000.0,25.57
1390521600000.0,28.28
1390780800000.0,29.68
1390867200000.0,29.43
1390953600000.0,30.1
1391040000000.0,29.28
1391126400000.0,30.0
1391385600000.0,31.95
1391472000000.0,31.29
1391558400000.0,31.13
1391644800000.0,30.49
1391731200000.0,28.78
1391990400000.0,29.76
1392076800000.0,28.5
1392163200000.0,29.8
1392249600000.0,29.1
1392336000000.0,29.53
1392681600000.0,32.03
1392768000000.0,31.66
1392854400000.0,31.16
1392940800000.0,30.29
1393200000000.0,30.41
1393286400000.0,30.79
1393372800000.0,30.56
1393459200000.0,29.37
1393545600000.0,30.25
1393804800000.0,33.39
1393891200000.0,32.1
1393977600000.0,29.89
1394064000000.0,30.05
1394150400000.0,31.94
1394406000000.0,33.66
1394492400000.0,33.42
1394578800000.0,31.9
1394665200000.0,32.69
1394751600000.0,33.63
1395010800000.0,31.65
1395097200000.0,29.67
1395183600000.0,29.54
1395270000000.0,28.79
1395356400000.0,29.49
1395615600000.0,30.1
1395702000000.0,29.03
1395788400000.0,28.58
1395874800000.0,28.46
1395961200000.0,28.16
1396220400000.0,28.05
1396306800000.0,26.77
1396393200000.0,26.24
1396479600000.0,27.09
1396566000000.0,27.82
1396825200000.0,28.94
1396911600000.0,29.26
1396998000000.0,29.4
1397084400000.0,30.38
1397170800000.0,30.35
1397430000000.0,30.78
1397516400000.0,32.19
1397602800000.0,30.27
1397689200000.0,30.43
1398034800000.0,30.19
1398121200000.0,30.1
1398207600000.0,28.92
1398294000000.0,27.67
1398380400000.0,28.86
1398639600000.0,29.25
1398726000000.0,28.04
1398812400000.0,27.17
1398898800000.0,26.66
1398985200000.0,25.51
1399244400000.0,26.44
1399330800000.0,26.04
1399417200000.0,25.71
1399503600000.0,25.35
1399590000000.0,24.95
1399849200000.0,23.15
1399935600000.0,22.58
1400022000000.0,22.73
1400108400000.0,23.24
1400194800000.0,22.82
1400454000000.0,22.99
1400540400000.0,24.64
1400626800000.0,24.24
1400713200000.0,23.47
1400799600000.0,23.35
1401145200000.0,24.98
1401231600000.0,23.68
1401318000000.0,23.65
1401404400000.0,24.75
1401663600000.0,25.81
1401750000000.0,25.38
1401836400000.0,25.41
1401922800000.0,24.94
1402009200000.0,24.26
1402268400000.0,24.19
1402354800000.0,24.48
1402441200000.0,24.5
1402527600000.0,24.9
1402614000000.0,24.49
1402873200000.0,24.83
1402959600000.0,24.67
1403046000000.0,24.87
1403132400000.0,25.13
1403218800000.0,25.04
1403478000000.0,25.35
1403564400000.0,24.35
1403650800000.0,24.79
1403737200000.0,24.81
1403823600000.0,24.0
1404082800000.0,24.92
1404169200000.0,24.45
1404255600000.0,24.69
1404342000000.0,23.97
1404687600000.0,24.52
1404774000000.0,24.6
1404860400000.0,24.77
1404946800000.0,24.62
1405033200000.0,23.85
1405292400000.0,23.92
1405378800000.0,23.86
1405465200000.0,23.92
1405551600000.0,25.57
1405638000000.0,24.97
1405897200000.0,25.86
1405983600000.0,25.86
1406070000000.0,25.15
1406156400000.0,24.55
1406242800000.0,24.62
1406502000000.0,25.41
1406588400000.0,25.88
1406674800000.0,26.23
1406761200000.0,28.17
1406847600000.0,28.34
1407106800000.0,28.42
1407193200000.0,29.34
1407279600000.0,29.1
1407366000000.0,29.14
1407452400000.0,27.51
1407711600000.0,24.09
1407798000000.0,25.09
1407884400000.0,26.15
1407970800000.0,26.31
1408057200000.0,26.85
1408316400000.0,24.25
1408402800000.0,23.41
1408489200000.0,23.5
1408575600000.0,24.29
1408662000000.0,24.4
1408921200000.0,25.51
1409007600000.0,25.44
