1387756800000.0,137.11
1387843200000.0,136.01
1387929600000.0,136.01
1388016000000.0,136.49
1388102400000.0,136.43
1388361600000.0,135.74
1388448000000.0,135.0
1388534400000.0,135.0
1388620800000.0,135.49
1388707200000.0,134.99
1388966400000.0,134.59
1389052800000.0,135.56
1389139200000.0,137.75
1389225600000.0,137.55
1389312000000.0,137.56
1389571200000.0,138.31
1389657600000.0,140.0
1389744000000.0,140.0
1389830400000.0,137.38
1389916800000.0,138.2
1390176000000.0,138.2
1390262400000.0,138.21
1390348800000.0,138.37
1390435200000.0,142.32
1390521600000.0,148.02
1390780800000.0,150.07
1390953600000.0,148.78
1391040000000.0,147.85
1391126400000.0,149.38
1391385600000.0,152.62
1391472000000.0,152.02
1391558400000.0,152.02
1391644800000.0,147.93
1391731200000.0,144.39
1391990400000.0,143.04
1392076800000.0,140.4
1392163200000.0,138.72
1392249600000.0,134.38
1392336000000.0,133.29
1392595200000.0,133.29
1392681600000.0,132.34
1392768000000.0,133.33
1392854400000.0,133.93
1392940800000.0,134.57
1393200000000.0,131.12
1393286400000.0,131.36
1393372800000.0,131.11
1393459200000.0,128.35
1393545600000.0,126.97
1393804800000.0,128.95
1393891200000.0,126.27
1393977600000.0,124.73
1394064000000.0,125.05
1394150400000.0,125.0
1394406000000.0,125.07
1394492400000.0,126.87
1394578800000.0,130.24
1394665200000.0,131.72
1394751600000.0,133.83
1395010800000.0,128.67
1395097200000.0,125.33
1395183600000.0,0.0
1395270000000.0,148.06
1395356400000.0,144.95
1395615600000.0,146.64
1395702000000.0,146.08
1395788400000.0,147.77
1395874800000.0,149.49
1395961200000.0,149.43
1396220400000.0,149.23
1396306800000.0,145.66
1396393200000.0,144.76
1396479600000.0,144.63
1396566000000.0,143.89
1396825200000.0,146.56
1396911600000.0,146.78
1396998000000.0,143.83
1397084400000.0,146.09
1397170800000.0,149.14
1397430000000.0,148.6
1397516400000.0,149.7
1397602800000.0,147.87
1397689200000.0,145.0
1397775600000.0,145.0
1398034800000.0,144.17
1398121200000.0,142.62
1398207600000.0,142.66
1398294000000.0,141.83
1398380400000.0,143.74
1398639600000.0,142.71
1398726000000.0,142.03
1398812400000.0,140.8
1398898800000.0,140.36
1398985200000.0,139.59
1399244400000.0,139.07
1399330800000.0,139.89
1399417200000.0,139.29
1399503600000.0,138.32
1399590000000.0,137.63
1399849200000.0,136.3
1399935600000.0,135.51
1400022000000.0,135.69
1400108400000.0,138.3
1400194800000.0,136.93
1400454000000.0,136.19
1400540400000.0,137.89
1400626800000.0,136.29
1400713200000.0,134.59
1400799600000.0,132.99
1401058800000.0,132.99
1401145200000.0,131.82
1401231600000.0,131.87
1401318000000.0,131.72
1401404400000.0,131.77
1401663600000.0,131.32
1401750000000.0,130.91
1401836400000.0,130.48
1401922800000.0,127.56
1402009200000.0,123.79
1402268400000.0,122.98
1402354800000.0,122.23
1402441200000.0,123.06
1402527600000.0,124.15
1402614000000.0,122.55
1402873200000.0,123.11
1402959600000.0,122.31
1403046000000.0,120.39
1403132400000.0,117.3
1403218800000.0,115.37
1403478000000.0,114.61
1403564400000.0,115.22
1403650800000.0,117.23
1403737200000.0,117.6
1403823600000.0,119.18
1404082800000.0,120.38
1404169200000.0,118.52
1404255600000.0,118.6
1404342000000.0,116.59
1404428400000.0,116.59
1404687600000.0,118.19
1404774000000.0,120.17
1404860400000.0,119.67
1404946800000.0,120.93
1405033200000.0,120.97
1405292400000.0,119.1
1405378800000.0,120.75
1405465200000.0,118.47
1405551600000.0,122.31
1405638000000.0,120.79
1405897200000.0,122.86
1405983600000.0,122.29
1406070000000.0,121.42
1406156400000.0,122.13
1406242800000.0,123.56
1406502000000.0,123.64
1406588400000.0,125.55
1406674800000.0,126.31
1406761200000.0,130.56
1406847600000.0,134.48
1407106800000.0,130.83
1407193200000.0,132.25
1407279600000.0,133.19
1407366000000.0,133.19
1407452400000.0,131.77
1407711600000.0,129.36
1407798000000.0,128.96
1407884400000.0,125.79
1407970800000.0,124.29
1408057200000.0,124.56
1408316400000.0,121.01
1408402800000.0,120.3
1408489200000.0,119.98
1408575600000.0,118.72
1408662000000.0,119.72
1408921200000.0,118.0
1409007600000.0,117.12
