date,close
04 Aug 14,3070.46
01 Aug 14,3072.57
31 Jul 14,3115.51
30 Jul 14,3169.23
29 Jul 14,3190.54
28 Jul 14,3171.55
25 Jul 14,3174.99
24 Jul 14,3220.07
23 Jul 14,3193.13
22 Jul 14,3189.22
21 Jul 14,3137.06
18 Jul 14,3164.21
17 Jul 14,3157.82
16 Jul 14,3202.94
15 Jul 14,3153.75
14 Jul 14,3185.86
11 Jul 14,3157.05
10 Jul 14,3150.59
09 Jul 14,3203.10
08 Jul 14,3184.38
07 Jul 14,3230.92
04 Jul 14,3270.47
03 Jul 14,3289.75
02 Jul 14,3252.25
01 Jul 14,3258.71
30 Jun 14,3228.24
27 Jun 14,3227.85
25 Jun 14,3252.31
24 Jun 14,3284.81
20 Jun 14,3302.36
19 Jun 14,3314.80
18 Jun 14,3279.20
17 Jun 14,3275.33
16 Jun 14,3261.42
13 Jun 14,3282.84
12 Jun 14,3284.28
04 Jun 14,3237.93
03 Jun 14,3241.04
02 Jun 14,3247.80
30 May 14,3244.60
29 May 14,3244.66
28 May 14,3246.24
27 May 14,3244.28
26 May 14,3240.39
23 May 14,3203.28
22 May 14,3187.63
21 May 14,3187.08
20 May 14,3163.93
19 May 14,3169.90
16 May 14,3172.72
15 May 14,3163.22
14 May 14,3210.42
13 May 14,3211.78
12 May 14,3206.97
09 May 14,3184.09
08 May 14,3204.30
07 May 14,3159.67
06 May 14,3149.79
05 May 14,3171.29
02 May 14,3177.89
01 May 14,3198.66
30 Apr 14,3198.39
29 Apr 14,3208.68
28 Apr 14,3165.84
25 Apr 14,3147.40
24 Apr 14,3189.81
23 Apr 14,3175.97
22 Apr 14,3199.69
17 Apr 14,3155.81
16 Apr 14,3139.26
15 Apr 14,3091.52
14 Apr 14,3131.57
11 Apr 14,3116.54
10 Apr 14,3152.86
09 Apr 14,3182.79
08 Apr 14,3177.66
07 Apr 14,3185.97
04 Apr 14,3230.33
03 Apr 14,3206.76
02 Apr 14,3187.45
01 Apr 14,3186.34
31 Mar 14,3161.60
28 Mar 14,3172.43
27 Mar 14,3133.75
26 Mar 14,3130.17
25 Mar 14,3096.64
24 Mar 14,3052.91
21 Mar 14,3096.49
20 Mar 14,3088.90
19 Mar 14,3076.36
18 Mar 14,3073.75
17 Mar 14,3049.19
14 Mar 14,3004.64
13 Mar 14,3019.54
12 Mar 14,3065.46
11 Mar 14,3092.55
10 Mar 14,3092.79
07 Mar 14,3095.31
06 Mar 14,3144.53
05 Mar 14,3135.97
04 Mar 14,3136.33
03 Mar 14,3053.99
28 Feb 14,3149.23
27 Feb 14,3134.94
26 Feb 14,3148.19
25 Feb 14,3157.48
24 Feb 14,3157.31
21 Feb 14,3131.67
20 Feb 14,3121.59
19 Feb 14,3120.80
18 Feb 14,3117.44
17 Feb 14,3118.91
14 Feb 14,3119.06
13 Feb 14,3097.95
12 Feb 14,3094.89
11 Feb 14,3077.08
10 Feb 14,3032.53
07 Feb 14,3038.49
06 Feb 14,3010.79
05 Feb 14,2962.51
04 Feb 14,2962.49
03 Feb 14,2963.96
31 Jan 14,3013.96
30 Jan 14,3027.30
29 Jan 14,3011.45
28 Jan 14,3038.60
27 Jan 14,3014.62
24 Jan 14,3028.20
23 Jan 14,3117.08
22 Jan 14,3151.27
21 Jan 14,3153.08
20 Jan 14,3153.17
17 Jan 14,3154.10
16 Jan 14,3150.20
15 Jan 14,3168.76
14 Jan 14,3119.53
13 Jan 14,3111.94
10 Jan 14,3104.15
09 Jan 14,3090.26
08 Jan 14,3110.66
07 Jan 14,3110.96
06 Jan 14,3069.16
03 Jan 14,3074.43
02 Jan 14,3059.93
31 Dec 13,3109.00
30 Dec 13,3100.93
27 Dec 13,3111.37
24 Dec 13,3072.88
23 Dec 13,3070.91
20 Dec 13,3049.35
19 Dec 13,3031.05
18 Dec 13,2975.09
17 Dec 13,2941.76
16 Dec 13,2978.77
13 Dec 13,2921.92
12 Dec 13,2928.12
11 Dec 13,2947.31
10 Dec 13,2960.86
09 Dec 13,2988.67
06 Dec 13,2979.94
05 Dec 13,2953.17
04 Dec 13,2991.76
03 Dec 13,3013.88
02 Dec 13,3077.23
29 Nov 13,3086.64
28 Nov 13,3092.42
27 Nov 13,3082.65
