date,close
27 Aug 14,15602.70
26 Aug 14,15619.20
25 Aug 14,15598.70
22 Aug 14,15535.60
21 Aug 14,15556.10
20 Aug 14,15562.00
19 Aug 14,15477.20
18 Aug 14,15338.50
15 Aug 14,15304.20
14 Aug 14,15291.20
13 Aug 14,15262.70
12 Aug 14,15274.20
11 Aug 14,15261.60
08 Aug 14,15196.30
07 Aug 14,15118.40
06 Aug 14,15202.10
05 Aug 14,15187.70
01 Aug 14,15215.30
31 Jul 14,15330.70
30 Jul 14,15524.80
29 Jul 14,15446.60
28 Jul 14,15445.20
25 Jul 14,15455.00
24 Jul 14,15394.50
23 Jul 14,15394.40
22 Jul 14,15315.10
21 Jul 14,15250.00
18 Jul 14,15266.60
17 Jul 14,15204.50
16 Jul 14,15226.30
15 Jul 14,15081.30
14 Jul 14,15171.20
11 Jul 14,15125.50
10 Jul 14,15114.50
09 Jul 14,15215.20
08 Jul 14,15137.20
07 Jul 14,15172.90
04 Jul 14,15215.00
03 Jul 14,15207.10
02 Jul 14,15209.80
30 Jun 14,15146.00
27 Jun 14,15094.30
26 Jun 14,15030.70
25 Jun 14,14974.70
24 Jun 14,14962.40
23 Jun 14,15105.60
20 Jun 14,15109.00
19 Jun 14,15112.20
18 Jun 14,15109.30
17 Jun 14,15055.90
16 Jun 14,15040.40
13 Jun 14,15001.60
12 Jun 14,14909.60
11 Jun 14,14892.10
10 Jun 14,14904.40
09 Jun 14,14871.20
06 Jun 14,14838.90
05 Jun 14,14800.20
04 Jun 14,14796.80
03 Jun 14,14734.70
02 Jun 14,14680.80
30 May 14,14604.20
29 May 14,14589.00
28 May 14,14611.00
27 May 14,14658.00
26 May 14,14715.70
23 May 14,14708.10
22 May 14,14702.30
21 May 14,14649.90
20 May 14,14525.20
16 May 14,14514.70
15 May 14,14588.90
14 May 14,14673.70
13 May 14,14679.80
12 May 14,14654.90
09 May 14,14534.10
08 May 14,14546.00
07 May 14,14656.40
06 May 14,14612.30
05 May 14,14697.00
02 May 14,14765.20
01 May 14,14664.10
30 Apr 14,14651.90
29 Apr 14,14583.10
28 Apr 14,14530.90
25 Apr 14,14533.60
24 Apr 14,14554.30
23 Apr 14,14533.40
22 Apr 14,14556.00
21 Apr 14,14493.70
17 Apr 14,14500.40
16 Apr 14,14446.50
15 Apr 14,14303.90
14 Apr 14,14284.40
11 Apr 14,14257.70
10 Apr 14,14308.00
09 Apr 14,14435.60
08 Apr 14,14372.50
07 Apr 14,14270.30
04 Apr 14,14393.10
03 Apr 14,14402.20
02 Apr 14,14459.10
01 Apr 14,14380.60
31 Mar 14,14335.30
28 Mar 14,14260.70
27 Mar 14,14178.80
26 Mar 14,14184.10
25 Mar 14,14299.50
24 Mar 14,14278.60
21 Mar 14,14335.80
20 Mar 14,14361.80
19 Mar 14,14334.00
18 Mar 14,14369.00
17 Mar 14,14231.90
14 Mar 14,14227.70
13 Mar 14,14245.10
12 Mar 14,14319.00
11 Mar 14,14267.20
10 Mar 14,14302.10
07 Mar 14,14299.10
06 Mar 14,14271.90
05 Mar 14,14304.20
04 Mar 14,14289.90
03 Mar 14,14212.70
28 Feb 14,14209.60
27 Feb 14,14214.70
26 Feb 14,14188.60
25 Feb 14,14189.00
24 Feb 14,14227.10
21 Feb 14,14205.70
20 Feb 14,14210.40
19 Feb 14,14119.70
18 Feb 14,14077.50
14 Feb 14,14054.80
13 Feb 14,14001.70
12 Feb 14,13900.50
11 Feb 14,13881.00
10 Feb 14,13794.20
07 Feb 14,13786.50
06 Feb 14,13713.40
05 Feb 14,13559.70
04 Feb 14,13504.50
03 Feb 14,13486.20
31 Jan 14,13694.90
30 Jan 14,13735.30
29 Jan 14,13643.20
28 Jan 14,13687.70
27 Jan 14,13582.30
24 Jan 14,13717.80
23 Jan 14,13933.00
22 Jan 14,13988.20
21 Jan 14,13951.80
20 Jan 14,13990.30
17 Jan 14,13888.20
16 Jan 14,13831.60
15 Jan 14,13772.60
14 Jan 14,13692.40
13 Jan 14,13681.50
10 Jan 14,13747.50
09 Jan 14,13629.40
08 Jan 14,13614.60
07 Jan 14,13596.90
06 Jan 14,13495.50
03 Jan 14,13548.90
02 Jan 14,13594.20
31 Dec 13,13621.60
30 Dec 13,13581.40
27 Dec 13,13588.00
24 Dec 13,13518.00
23 Dec 13,13447.70
20 Dec 13,13399.60
19 Dec 13,13392.20
18 Dec 13,13334.70
17 Dec 13,13180.20
16 Dec 13,13184.40
13 Dec 13,13125.70
12 Dec 13,13114.40
11 Dec 13,13133.40
10 Dec 13,13324.00
09 Dec 13,13312.80
06 Dec 13,13280.70
05 Dec 13,13200.40
04 Dec 13,13304.90
03 Dec 13,13319.90
02 Dec 13,13419.60
29 Nov 13,13395.40
28 Nov 13,13370.80
27 Nov 13,13362.10
