date,close
04 Aug 14,1361.03
01 Aug 14,1361.44
31 Jul 14,1379.87
30 Jul 14,1398.23
29 Jul 14,1397.89
28 Jul 14,1400.87
25 Jul 14,1404.12
24 Jul 14,1405.70
23 Jul 14,1398.13
22 Jul 14,1399.09
21 Jul 14,1383.53
18 Jul 14,1387.37
17 Jul 14,1376.36
16 Jul 14,1393.12
15 Jul 14,1372.25
14 Jul 14,1382.55
11 Jul 14,1362.35
10 Jul 14,1357.82
09 Jul 14,1379.77
08 Jul 14,1381.59
07 Jul 14,1397.11
04 Jul 14,1399.94
03 Jul 14,1409.44
02 Jul 14,1388.11
01 Jul 14,1384.36
30 Jun 14,1376.81
27 Jun 14,1379.02
26 Jun 14,1372.38
25 Jun 14,1380.50
24 Jun 14,1400.37
23 Jun 14,1396.08
19 Jun 14,1386.04
18 Jun 14,1378.42
17 Jun 14,1384.27
16 Jun 14,1382.98
13 Jun 14,1390.15
12 Jun 14,1397.67
04 Jun 14,1397.47
03 Jun 14,1395.77
02 Jun 14,1399.40
30 May 14,1402.08
28 May 14,1392.85
27 May 14,1395.39
26 May 14,1394.15
23 May 14,1392.28
22 May 14,1388.52
21 May 14,1385.86
20 May 14,1381.27
19 May 14,1379.92
16 May 14,1382.14
15 May 14,1385.84
14 May 14,1375.93
13 May 14,1373.62
12 May 14,1364.78
09 May 14,1354.34
08 May 14,1359.13
07 May 14,1343.13
06 May 14,1352.98
05 May 14,1358.59
02 May 14,1360.19
30 Apr 14,1364.39
29 Apr 14,1371.65
28 Apr 14,1357.56
25 Apr 14,1360.35
24 Apr 14,1365.27
23 Apr 14,1353.06
22 Apr 14,1369.45
17 Apr 14,1341.56
16 Apr 14,1342.55
15 Apr 14,1329.28
14 Apr 14,1348.22
11 Apr 14,1344.12
10 Apr 14,1354.99
09 Apr 14,1366.53
08 Apr 14,1361.53
07 Apr 14,1357.31
04 Apr 14,1369.69
03 Apr 14,1368.88
02 Apr 14,1377.50
01 Apr 14,1375.01
31 Mar 14,1364.97
28 Mar 14,1346.48
27 Mar 14,1341.69
26 Mar 14,1351.48
25 Mar 14,1350.67
24 Mar 14,1335.50
21 Mar 14,1351.43
20 Mar 14,1352.47
19 Mar 14,1360.48
18 Mar 14,1359.07
17 Mar 14,1349.39
14 Mar 14,1326.82
13 Mar 14,1337.23
12 Mar 14,1346.36
11 Mar 14,1359.18
10 Mar 14,1359.93
07 Mar 14,1358.36
06 Mar 14,1374.32
05 Mar 14,1364.92
04 Mar 14,1363.44
03 Mar 14,1335.56
28 Feb 14,1369.13
27 Feb 14,1368.83
26 Feb 14,1373.36
25 Feb 14,1371.94
24 Feb 14,1370.11
21 Feb 14,1349.12
20 Feb 14,1341.85
19 Feb 14,1338.00
18 Feb 14,1329.04
17 Feb 14,1342.20
14 Feb 14,1335.89
13 Feb 14,1330.38
12 Feb 14,1330.02
11 Feb 14,1335.12
10 Feb 14,1318.65
07 Feb 14,1313.20
06 Feb 14,1308.14
05 Feb 14,1292.46
04 Feb 14,1280.99
03 Feb 14,1285.91
31 Jan 14,1304.45
30 Jan 14,1302.83
29 Jan 14,1310.13
28 Jan 14,1318.41
27 Jan 14,1317.24
24 Jan 14,1318.53
23 Jan 14,1339.80
22 Jan 14,1355.24
21 Jan 14,1350.02
20 Jan 14,1350.98
17 Jan 14,1350.10
16 Jan 14,1342.65
15 Jan 14,1342.99
14 Jan 14,1323.89
13 Jan 14,1328.65
10 Jan 14,1329.84
09 Jan 14,1323.58
08 Jan 14,1324.83
07 Jan 14,1326.24
03 Jan 14,1325.12
02 Jan 14,1324.35
30 Dec 13,1332.95
27 Dec 13,1334.42
23 Dec 13,1320.56
20 Dec 13,1309.92
19 Dec 13,1300.89
18 Dec 13,1275.12
17 Dec 13,1263.26
16 Dec 13,1269.08
13 Dec 13,1255.71
12 Dec 13,1255.00
11 Dec 13,1268.05
10 Dec 13,1270.20
09 Dec 13,1283.35
06 Dec 13,1274.63
05 Dec 13,1269.51
04 Dec 13,1279.03
03 Dec 13,1281.32
02 Dec 13,1304.58
29 Nov 13,1307.71
28 Nov 13,1315.21
27 Nov 13,1310.13
