date,close
27 Aug 14,45601.00
26 Aug 14,45464.75
25 Aug 14,45504.34
22 Aug 14,45374.99
21 Aug 14,45410.36
20 Aug 14,45248.05
19 Aug 14,44962.88
18 Aug 14,44854.81
15 Aug 14,44629.33
14 Aug 14,44793.02
13 Aug 14,44723.96
12 Aug 14,44734.04
11 Aug 14,44679.16
08 Aug 14,44105.95
07 Aug 14,44116.15
06 Aug 14,44425.77
05 Aug 14,44481.68
04 Aug 14,44594.66
01 Aug 14,43986.11
31 Jul 14,43817.69
30 Jul 14,44311.06
29 Jul 14,44481.29
28 Jul 14,44544.97
25 Jul 14,44386.62
24 Jul 14,44420.38
23 Jul 14,44199.01
22 Jul 14,44257.09
21 Jul 14,44125.73
18 Jul 14,44278.90
17 Jul 14,43920.76
16 Jul 14,44009.23
15 Jul 14,43960.43
14 Jul 14,43967.44
11 Jul 14,43481.83
10 Jul 14,43474.29
09 Jul 14,43686.75
08 Jul 14,43403.43
07 Jul 14,43452.55
04 Jul 14,43518.06
03 Jul 14,43660.70
02 Jul 14,43279.48
01 Jul 14,42872.84
30 Jun 14,42737.17
27 Jun 14,42493.86
26 Jun 14,42613.80
25 Jun 14,42854.19
24 Jun 14,42884.76
23 Jun 14,42916.73
20 Jun 14,42865.72
19 Jun 14,42957.36
18 Jun 14,42802.60
17 Jun 14,42612.64
16 Jun 14,42596.25
13 Jun 14,42485.66
12 Jun 14,42617.62
11 Jun 14,42944.81
10 Jun 14,43045.27
09 Jun 14,43009.99
06 Jun 14,42778.26
05 Jun 14,42173.03
04 Jun 14,41953.30
03 Jun 14,42126.09
02 Jun 14,41936.71
30 May 14,41362.51
29 May 14,42009.92
28 May 14,41960.45
27 May 14,41958.97
26 May 14,42004.58
23 May 14,41917.92
22 May 14,41943.96
21 May 14,41828.98
20 May 14,41805.10
19 May 14,41840.05
16 May 14,41898.84
15 May 14,41561.83
14 May 14,42144.51
13 May 14,42236.83
12 May 14,42086.17
09 May 14,41641.11
08 May 14,41659.91
07 May 14,41803.13
06 May 14,41470.82
05 May 14,41047.88
02 May 14,40967.95
30 Apr 14,40711.56
29 Apr 14,40702.67
28 Apr 14,40136.57
25 Apr 14,40198.40
24 Apr 14,40407.93
23 Apr 14,40296.98
22 Apr 14,40468.20
21 Apr 14,40654.07
16 Apr 14,40890.53
15 Apr 14,40481.80
14 Apr 14,40530.69
11 Apr 14,40380.79
10 Apr 14,40447.96
09 Apr 14,40937.77
08 Apr 14,40906.83
07 Apr 14,40595.70
04 Apr 14,40598.34
03 Apr 14,40563.06
02 Apr 14,40900.53
01 Apr 14,40470.01
31 Mar 14,40461.60
28 Mar 14,40048.20
27 Mar 14,39911.01
26 Mar 14,39761.30
25 Mar 14,39793.02
24 Mar 14,39821.71
21 Mar 14,40021.73
20 Mar 14,39616.19
19 Mar 14,38811.94
18 Mar 14,38814.69
14 Mar 14,37950.97
13 Mar 14,38037.50
12 Mar 14,38634.83
11 Mar 14,38689.57
10 Mar 14,38671.01
07 Mar 14,38913.04
06 Mar 14,39176.30
05 Mar 14,39021.07
04 Mar 14,39084.36
03 Mar 14,38534.82
28 Feb 14,38782.89
27 Feb 14,38912.93
26 Feb 14,38605.62
25 Feb 14,39023.65
24 Feb 14,39792.71
21 Feb 14,39724.58
20 Feb 14,39654.23
19 Feb 14,40006.42
18 Feb 14,40421.86
17 Feb 14,40735.48
14 Feb 14,40710.89
13 Feb 14,40308.96
12 Feb 14,40690.06
11 Feb 14,40759.62
10 Feb 14,40116.36
07 Feb 14,40525.74
06 Feb 14,40288.78
05 Feb 14,39880.87
04 Feb 14,40085.52
31 Jan 14,40879.75
30 Jan 14,41008.30
29 Jan 14,40689.90
28 Jan 14,40660.93
27 Jan 14,40863.41
24 Jan 14,40979.80
23 Jan 14,41531.80
22 Jan 14,42062.82
21 Jan 14,41838.63
20 Jan 14,41976.37
17 Jan 14,41911.31
16 Jan 14,42172.73
15 Jan 14,42511.25
14 Jan 14,42439.79
13 Jan 14,42158.62
10 Jan 14,42458.51
09 Jan 14,41585.54
08 Jan 14,41515.49
07 Jan 14,41778.60
06 Jan 14,41525.95
03 Jan 14,42064.97
02 Jan 14,42188.45
31 Dec 13,42727.09
30 Dec 13,42958.82
27 Dec 13,42753.22
26 Dec 13,42540.32
24 Dec 13,42585.66
23 Dec 13,42508.03
20 Dec 13,42183.77
19 Dec 13,42198.32
18 Dec 13,42079.87
17 Dec 13,41758.55
16 Dec 13,42054.02
13 Dec 13,41884.83
11 Dec 13,42304.55
10 Dec 13,42490.10
09 Dec 13,42289.23
06 Dec 13,41925.54
05 Dec 13,41910.08
04 Dec 13,42003.65
03 Dec 13,41876.86
02 Dec 13,42138.55
29 Nov 13,42499.13
28 Nov 13,42160.42
27 Nov 13,41872.59
