date,close
27 Aug 14,5651.20
26 Aug 14,5637.60
25 Aug 14,5634.90
22 Aug 14,5645.60
21 Aug 14,5638.90
20 Aug 14,5634.60
19 Aug 14,5623.80
18 Aug 14,5587.10
15 Aug 14,5566.50
14 Aug 14,5548.50
13 Aug 14,5514.70
12 Aug 14,5530.30
11 Aug 14,5457.00
08 Aug 14,5435.30
07 Aug 14,5509.00
06 Aug 14,5512.00
05 Aug 14,5518.60
04 Aug 14,5540.90
01 Aug 14,5556.40
31 Jul 14,5632.90
30 Jul 14,5622.90
29 Jul 14,5588.40
28 Jul 14,5577.40
25 Jul 14,5583.50
24 Jul 14,5587.80
23 Jul 14,5576.70
22 Jul 14,5543.30
21 Jul 14,5539.90
18 Jul 14,5531.70
17 Jul 14,5522.40
16 Jul 14,5518.90
15 Jul 14,5511.30
14 Jul 14,5511.40
11 Jul 14,5486.80
10 Jul 14,5464.40
09 Jul 14,5452.50
08 Jul 14,5510.90
07 Jul 14,5518.90
04 Jul 14,5525.00
03 Jul 14,5491.20
02 Jul 14,5455.40
01 Jul 14,5375.90
30 Jun 14,5395.70
27 Jun 14,5445.10
26 Jun 14,5464.30
25 Jun 14,5402.00
24 Jun 14,5432.80
23 Jun 14,5453.30
20 Jun 14,5419.50
19 Jun 14,5468.20
18 Jun 14,5382.70
17 Jun 14,5400.70
16 Jun 14,5412.30
13 Jun 14,5405.10
12 Jun 14,5428.80
11 Jun 14,5454.00
10 Jun 14,5469.70
06 Jun 14,5464.00
05 Jun 14,5436.90
04 Jun 14,5444.80
03 Jun 14,5479.70
02 Jun 14,5518.50
30 May 14,5492.50
29 May 14,5519.50
28 May 14,5527.20
27 May 14,5511.70
26 May 14,5512.80
23 May 14,5492.80
22 May 14,5479.90
21 May 14,5424.60
20 May 14,5420.40
19 May 14,5409.00
16 May 14,5479.00
15 May 14,5510.80
14 May 14,5496.50
13 May 14,5498.20
12 May 14,5448.40
09 May 14,5460.80
08 May 14,5476.80
07 May 14,5435.80
06 May 14,5481.40
05 May 14,5462.20
02 May 14,5458.10
01 May 14,5448.80
30 Apr 14,5489.10
29 Apr 14,5486.60
28 Apr 14,5536.10
24 Apr 14,5531.00
23 Apr 14,5517.80
22 Apr 14,5479.30
17 Apr 14,5454.20
16 Apr 14,5420.30
15 Apr 14,5388.20
14 Apr 14,5358.90
11 Apr 14,5428.60
10 Apr 14,5480.80
09 Apr 14,5463.80
08 Apr 14,5410.60
07 Apr 14,5413.70
04 Apr 14,5422.80
03 Apr 14,5409.90
02 Apr 14,5403.30
01 Apr 14,5389.20
31 Mar 14,5394.80
28 Mar 14,5366.90
27 Mar 14,5350.10
26 Mar 14,5376.80
25 Mar 14,5336.60
24 Mar 14,5346.90
21 Mar 14,5338.10
20 Mar 14,5294.00
19 Mar 14,5355.60
18 Mar 14,5344.60
17 Mar 14,5317.60
14 Mar 14,5329.40
13 Mar 14,5412.60
12 Mar 14,5384.20
11 Mar 14,5413.80
10 Mar 14,5411.50
07 Mar 14,5462.30
06 Mar 14,5445.90
05 Mar 14,5446.20
04 Mar 14,5400.20
03 Mar 14,5384.30
28 Feb 14,5404.80
27 Feb 14,5411.40
26 Feb 14,5437.00
25 Feb 14,5433.80
24 Feb 14,5440.20
21 Feb 14,5438.70
20 Feb 14,5412.30
19 Feb 14,5408.20
18 Feb 14,5392.80
17 Feb 14,5382.90
14 Feb 14,5356.30
13 Feb 14,5308.10
12 Feb 14,5310.10
11 Feb 14,5254.50
10 Feb 14,5222.10
07 Feb 14,5166.50
06 Feb 14,5131.40
05 Feb 14,5070.30
04 Feb 14,5097.10
03 Feb 14,5187.90
31 Jan 14,5190.00
30 Jan 14,5188.10
29 Jan 14,5229.00
28 Jan 14,5175.10
24 Jan 14,5240.90
23 Jan 14,5263.00
22 Jan 14,5319.80
21 Jan 14,5331.50
20 Jan 14,5295.00
17 Jan 14,5305.90
16 Jan 14,5309.10
15 Jan 14,5245.40
14 Jan 14,5212.00
13 Jan 14,5292.10
10 Jan 14,5312.40
09 Jan 14,5324.40
08 Jan 14,5316.00
07 Jan 14,5317.00
06 Jan 14,5324.90
03 Jan 14,5350.10
02 Jan 14,5367.90
31 Dec 13,5352.20
30 Dec 13,5356.80
27 Dec 13,5324.10
24 Dec 13,5327.20
23 Dec 13,5291.90
20 Dec 13,5265.20
19 Dec 13,5202.20
18 Dec 13,5096.10
17 Dec 13,5103.20
16 Dec 13,5089.60
13 Dec 13,5098.40
12 Dec 13,5062.50
11 Dec 13,5104.30
10 Dec 13,5143.60
09 Dec 13,5144.40
06 Dec 13,5186.00
05 Dec 13,5198.00
04 Dec 13,5273.80
03 Dec 13,5256.10
02 Dec 13,5279.50
29 Nov 13,5320.10
28 Nov 13,5334.30
27 Nov 13,5332.90
