date,close
21 Aug 14,5152.92
20 Aug 14,5140.34
19 Aug 14,5114.21
18 Aug 14,5071.12
15 Aug 14,5078.08
14 Aug 14,5062.41
13 Aug 14,5054.70
12 Aug 14,5055.81
11 Aug 14,5049.63
08 Aug 14,5055.20
07 Aug 14,5097.51
06 Aug 14,5092.23
05 Aug 14,5104.16
04 Aug 14,5090.69
01 Aug 14,5109.93
31 Jul 14,5167.99
30 Jul 14,5158.55
29 Jul 14,5165.56
28 Jul 14,5187.14
25 Jul 14,5194.27
24 Jul 14,5174.71
23 Jul 14,5146.53
22 Jul 14,5133.87
21 Jul 14,5126.90
18 Jul 14,5108.93
17 Jul 14,5112.39
16 Jul 14,5114.24
15 Jul 14,5115.40
14 Jul 14,5127.87
11 Jul 14,5100.59
10 Jul 14,5128.01
09 Jul 14,5122.74
08 Jul 14,5166.08
07 Jul 14,5186.36
04 Jul 14,5188.91
03 Jul 14,5167.39
02 Jul 14,5149.39
01 Jul 14,5146.26
30 Jun 14,5141.48
27 Jun 14,5144.25
26 Jun 14,5130.15
25 Jun 14,5104.54
24 Jun 14,5121.21
23 Jun 14,5126.16
20 Jun 14,5145.03
19 Jun 14,5192.15
18 Jun 14,5184.46
17 Jun 14,5193.50
16 Jun 14,5178.80
13 Jun 14,5170.51
12 Jun 14,5195.11
11 Jun 14,5179.15
10 Jun 14,5179.40
09 Jun 14,5187.35
06 Jun 14,5182.44
05 Jun 14,5159.49
04 Jun 14,5159.35
03 Jun 14,5164.12
30 May 14,5178.44
29 May 14,5183.16
28 May 14,5181.46
27 May 14,5145.85
26 May 14,5153.68
23 May 14,5151.37
22 May 14,5128.84
21 May 14,5108.57
20 May 14,5134.89
19 May 14,5167.78
16 May 14,5186.19
15 May 14,5194.96
14 May 14,5213.36
13 May 14,5199.34
12 May 14,5162.42
09 May 14,5152.67
08 May 14,5161.41
07 May 14,5189.13
06 May 14,5174.90
05 May 14,5200.25
02 May 14,5232.91
01 May 14,5209.21
30 Apr 14,5232.68
29 Apr 14,5148.29
28 Apr 14,5115.80
24 Apr 14,5153.96
23 Apr 14,5142.92
22 Apr 14,5104.94
17 Apr 14,5103.35
16 Apr 14,5090.55
15 Apr 14,5076.29
14 Apr 14,5063.54
11 Apr 14,5091.43
10 Apr 14,5115.49
09 Apr 14,5067.41
08 Apr 14,5031.56
07 Apr 14,5075.84
04 Apr 14,5123.90
03 Apr 14,5122.37
02 Apr 14,5116.31
01 Apr 14,5122.52
31 Mar 14,5139.98
28 Mar 14,5142.90
27 Mar 14,5126.53
26 Mar 14,5124.89
25 Mar 14,5130.70
24 Mar 14,5118.62
21 Mar 14,5124.99
20 Mar 14,5160.39
19 Mar 14,5154.72
18 Mar 14,5135.66
17 Mar 14,5088.03
14 Mar 14,5079.32
13 Mar 14,5111.98
12 Mar 14,5096.53
11 Mar 14,5101.94
10 Mar 14,5117.84
07 Mar 14,5125.65
06 Mar 14,5114.79
05 Mar 14,5073.09
04 Mar 14,5033.26
03 Mar 14,5007.40
28 Feb 14,4990.04
27 Feb 14,4964.34
26 Feb 14,4973.20
25 Feb 14,4967.51
24 Feb 14,4969.65
21 Feb 14,4927.64
20 Feb 14,4909.83
19 Feb 14,4914.14
18 Feb 14,4895.10
17 Feb 14,4894.99
14 Feb 14,4888.40
13 Feb 14,4873.53
12 Feb 14,4869.97
11 Feb 14,4848.88
10 Feb 14,4833.06
07 Feb 14,4840.79
05 Feb 14,4807.94
04 Feb 14,4802.62
03 Feb 14,4849.50
31 Jan 14,4874.58
30 Jan 14,4849.84
29 Jan 14,4882.72
28 Jan 14,4848.44
27 Jan 14,4853.80
24 Jan 14,4873.70
23 Jan 14,4911.08
22 Jan 14,4950.34
21 Jan 14,4921.67
20 Jan 14,4890.50
17 Jan 14,4893.95
10 Jan 14,4864.39
03 Jan 14,4769.04
31 Dec 13,4737.01
30 Dec 13,4768.98
27 Dec 13,4767.36
24 Dec 13,4767.94
23 Dec 13,4722.64
20 Dec 13,4681.19
19 Dec 13,4707.06
18 Dec 13,4675.88
17 Dec 13,4728.02
16 Dec 13,4735.61
13 Dec 13,4717.06
12 Dec 13,4708.20
11 Dec 13,4704.30
10 Dec 13,4706.51
09 Dec 13,4718.31
06 Dec 13,4713.52
05 Dec 13,4719.95
04 Dec 13,4734.16
03 Dec 13,4783.85
02 Dec 13,4792.33
29 Nov 13,4794.95
28 Nov 13,4809.46
27 Nov 13,4799.35
26 Nov 13,4790.75
25 Nov 13,4813.88
22 Nov 13,4818.00
21 Nov 13,4818.37
