date,close
21 Aug 14,24994.10
20 Aug 14,25159.76
19 Aug 14,25122.95
18 Aug 14,24955.46
15 Aug 14,24954.94
14 Aug 14,24801.36
13 Aug 14,24890.34
12 Aug 14,24689.41
11 Aug 14,24646.02
08 Aug 14,24331.41
07 Aug 14,24387.56
06 Aug 14,24584.13
05 Aug 14,24648.26
04 Aug 14,24600.08
01 Aug 14,24532.43
31 Jul 14,24756.85
30 Jul 14,24732.21
29 Jul 14,24640.53
28 Jul 14,24428.63
25 Jul 14,24216.01
24 Jul 14,24141.50
23 Jul 14,23971.87
22 Jul 14,23782.11
21 Jul 14,23387.14
18 Jul 14,23454.79
17 Jul 14,23520.87
16 Jul 14,23523.28
15 Jul 14,23459.96
14 Jul 14,23346.67
11 Jul 14,23233.45
10 Jul 14,23238.99
09 Jul 14,23176.07
08 Jul 14,23541.38
07 Jul 14,23540.92
04 Jul 14,23546.36
03 Jul 14,23531.44
02 Jul 14,23549.62
30 Jun 14,23190.72
27 Jun 14,23221.52
26 Jun 14,23197.83
25 Jun 14,22866.70
24 Jun 14,22880.64
23 Jun 14,22804.81
20 Jun 14,23194.06
19 Jun 14,23167.73
18 Jun 14,23181.72
17 Jun 14,23203.59
16 Jun 14,23300.67
13 Jun 14,23319.17
12 Jun 14,23175.02
11 Jun 14,23257.29
10 Jun 14,23315.74
09 Jun 14,23117.47
06 Jun 14,22951.00
05 Jun 14,23109.66
04 Jun 14,23151.71
03 Jun 14,23291.04
30 May 14,23081.65
29 May 14,23010.14
28 May 14,23080.03
27 May 14,22944.30
26 May 14,22963.18
23 May 14,22965.86
22 May 14,22953.76
21 May 14,22836.52
20 May 14,22834.68
19 May 14,22704.50
16 May 14,22712.91
15 May 14,22730.86
14 May 14,22582.77
13 May 14,22352.38
12 May 14,22261.61
09 May 14,21862.99
08 May 14,21837.12
07 May 14,21746.26
05 May 14,21976.33
02 May 14,22260.67
30 Apr 14,22133.97
29 Apr 14,22453.89
28 Apr 14,22132.53
25 Apr 14,22223.53
24 Apr 14,22562.80
23 Apr 14,22509.64
22 Apr 14,22730.68
17 Apr 14,22760.24
16 Apr 14,22696.01
15 Apr 14,22671.26
14 Apr 14,23038.80
11 Apr 14,23003.64
10 Apr 14,23186.96
09 Apr 14,22843.17
08 Apr 14,22596.97
07 Apr 14,22377.15
04 Apr 14,22510.08
03 Apr 14,22565.08
02 Apr 14,22523.94
01 Apr 14,22448.54
31 Mar 14,22151.06
28 Mar 14,22065.53
27 Mar 14,21834.45
26 Mar 14,21887.75
25 Mar 14,21732.32
24 Mar 14,21846.45
21 Mar 14,21436.70
20 Mar 14,21182.16
19 Mar 14,21568.69
18 Mar 14,21583.50
17 Mar 14,21473.95
14 Mar 14,21539.49
13 Mar 14,21756.08
12 Mar 14,21901.95
11 Mar 14,22269.61
10 Mar 14,22264.93
07 Mar 14,22660.49
06 Mar 14,22702.97
05 Mar 14,22579.78
04 Mar 14,22657.63
03 Mar 14,22500.67
28 Feb 14,22836.96
27 Feb 14,22828.18
26 Feb 14,22437.44
25 Feb 14,22317.20
24 Feb 14,22388.56
21 Feb 14,22568.24
20 Feb 14,22394.08
19 Feb 14,22664.52
18 Feb 14,22587.72
17 Feb 14,22535.94
14 Feb 14,22298.41
13 Feb 14,22165.53
12 Feb 14,22285.79
11 Feb 14,21962.98
10 Feb 14,21579.26
07 Feb 14,21636.85
06 Feb 14,21423.13
05 Feb 14,21269.38
04 Feb 14,21397.77
30 Jan 14,22035.42
29 Jan 14,22141.61
28 Jan 14,21960.64
27 Jan 14,21976.10
24 Jan 14,22450.06
23 Jan 14,22733.90
22 Jan 14,23082.25
21 Jan 14,23033.12
20 Jan 14,22928.95
17 Jan 14,23133.35
16 Jan 14,22986.41
15 Jan 14,22902.00
14 Jan 14,22791.28
13 Jan 14,22888.76
10 Jan 14,22846.25
09 Jan 14,22787.33
08 Jan 14,22996.59
07 Jan 14,22712.78
06 Jan 14,22684.15
03 Jan 14,22817.28
02 Jan 14,23340.05
31 Dec 13,23306.39
30 Dec 13,23244.87
27 Dec 13,23243.24
24 Dec 13,23179.55
23 Dec 13,22921.56
20 Dec 13,22812.18
19 Dec 13,22888.75
18 Dec 13,23143.82
17 Dec 13,23069.23
16 Dec 13,23114.66
13 Dec 13,23245.96
12 Dec 13,23218.12
11 Dec 13,23338.24
10 Dec 13,23744.19
09 Dec 13,23811.17
06 Dec 13,23743.10
05 Dec 13,23712.57
04 Dec 13,23728.70
03 Dec 13,23910.47
02 Dec 13,24038.55
29 Nov 13,23881.29
28 Nov 13,23789.09
27 Nov 13,23806.35
26 Nov 13,23681.28
25 Nov 13,23684.45
22 Nov 13,23696.28
21 Nov 13,23580.29
