date,close
21 Aug 14,3324.09
20 Aug 14,3323.65
19 Aug 14,3316.43
18 Aug 14,3312.78
15 Aug 14,3314.77
14 Aug 14,3294.83
13 Aug 14,3301.41
12 Aug 14,3303.39
11 Aug 14,3306.45
08 Aug 14,3288.89
07 Aug 14,3314.22
06 Aug 14,3320.23
05 Aug 14,3327.67
04 Aug 14,3318.40
01 Aug 14,3344.42
31 Jul 14,3374.06
30 Jul 14,3353.65
29 Jul 14,3356.08
25 Jul 14,3350.17
24 Jul 14,3353.89
23 Jul 14,3340.70
22 Jul 14,3316.91
21 Jul 14,3314.27
18 Jul 14,3310.53
17 Jul 14,3306.89
16 Jul 14,3304.43
15 Jul 14,3291.42
14 Jul 14,3290.98
11 Jul 14,3293.73
10 Jul 14,3269.50
09 Jul 14,3275.46
08 Jul 14,3283.34
07 Jul 14,3291.57
04 Jul 14,3272.25
03 Jul 14,3273.15
02 Jul 14,3263.91
01 Jul 14,3242.64
30 Jun 14,3255.67
27 Jun 14,3271.05
26 Jun 14,3278.57
25 Jun 14,3261.54
24 Jun 14,3262.03
23 Jun 14,3257.40
20 Jun 14,3258.80
19 Jun 14,3269.02
18 Jun 14,3276.80
17 Jun 14,3274.44
16 Jun 14,3290.26
13 Jun 14,3293.25
12 Jun 14,3293.01
11 Jun 14,3290.04
10 Jun 14,3293.82
09 Jun 14,3305.20
06 Jun 14,3299.43
05 Jun 14,3279.64
04 Jun 14,3280.17
03 Jun 14,3296.67
02 Jun 14,3302.24
30 May 14,3295.85
29 May 14,3300.71
28 May 14,3271.84
27 May 14,3274.06
26 May 14,3282.88
23 May 14,3278.02
22 May 14,3265.66
21 May 14,3261.78
20 May 14,3265.47
19 May 14,3262.43
16 May 14,3262.59
15 May 14,3272.49
14 May 14,3259.09
12 May 14,3222.43
09 May 14,3252.13
08 May 14,3247.69
07 May 14,3236.43
06 May 14,3245.56
05 May 14,3241.60
02 May 14,3252.55
30 Apr 14,3264.71
29 Apr 14,3237.74
28 Apr 14,3242.71
25 Apr 14,3267.57
24 Apr 14,3283.93
23 Apr 14,3258.01
22 Apr 14,3277.53
21 Apr 14,3255.83
17 Apr 14,3253.80
16 Apr 14,3253.20
15 Apr 14,3246.32
14 Apr 14,3214.83
11 Apr 14,3198.22
10 Apr 14,3203.58
09 Apr 14,3209.92
08 Apr 14,3204.09
07 Apr 14,3193.59
04 Apr 14,3212.72
03 Apr 14,3220.06
02 Apr 14,3192.78
01 Apr 14,3198.52
31 Mar 14,3188.62
28 Mar 14,3172.17
27 Mar 14,3162.46
26 Mar 14,3143.32
25 Mar 14,3104.17
24 Mar 14,3111.83
21 Mar 14,3073.39
20 Mar 14,3057.20
19 Mar 14,3080.75
18 Mar 14,3093.84
17 Mar 14,3092.14
14 Mar 14,3073.72
13 Mar 14,3081.39
12 Mar 14,3097.43
11 Mar 14,3129.40
10 Mar 14,3126.63
07 Mar 14,3136.26
06 Mar 14,3129.17
05 Mar 14,3116.64
04 Mar 14,3104.71
03 Mar 14,3087.47
28 Feb 14,3110.78
27 Feb 14,3096.74
26 Feb 14,3088.25
25 Feb 14,3103.62
24 Feb 14,3105.84
21 Feb 14,3099.93
20 Feb 14,3086.64
19 Feb 14,3088.79
18 Feb 14,3070.78
17 Feb 14,3069.28
14 Feb 14,3038.71
13 Feb 14,3039.90
12 Feb 14,3035.45
11 Feb 14,3029.10
10 Feb 14,3017.20
07 Feb 14,3013.14
06 Feb 14,2988.27
05 Feb 14,2960.09
04 Feb 14,2965.80
03 Feb 14,2990.95
30 Jan 14,3027.22
29 Jan 14,3047.93
28 Jan 14,3062.41
27 Jan 14,3042.43
24 Jan 14,3075.99
23 Jan 14,3100.24
22 Jan 14,3133.74
21 Jan 14,3133.76
20 Jan 14,3128.79
17 Jan 14,3147.33
16 Jan 14,3140.44
15 Jan 14,3143.25
14 Jan 14,3123.75
13 Jan 14,3135.49
10 Jan 14,3143.87
09 Jan 14,3145.41
08 Jan 14,3150.65
07 Jan 14,3120.88
06 Jan 14,3123.82
03 Jan 14,3131.47
02 Jan 14,3174.65
31 Dec 13,3167.43
30 Dec 13,3153.29
27 Dec 13,3149.76
26 Dec 13,3134.36
24 Dec 13,3127.29
23 Dec 13,3116.22
20 Dec 13,3094.48
19 Dec 13,3070.23
18 Dec 13,3061.78
17 Dec 13,3067.57
16 Dec 13,3053.77
13 Dec 13,3066.02
12 Dec 13,3059.04
11 Dec 13,3060.74
10 Dec 13,3081.72
09 Dec 13,3113.64
06 Dec 13,3114.17
05 Dec 13,3124.38
04 Dec 13,3160.70
03 Dec 13,3187.67
02 Dec 13,3188.76
29 Nov 13,3176.35
28 Nov 13,3186.37
27 Nov 13,3172.06
26 Nov 13,3173.51
25 Nov 13,3180.65
22 Nov 13,3172.85
21 Nov 13,3172.38
